borough,station_name,station_code,site_type,pollutant_code,pollutant_name,measurement_date,value
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,NO2,Nitrogen Dioxide,2026-03-09 12:00:00,22.0
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,NO2,Nitrogen Dioxide,2026-03-09 13:00:00,23.0
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,NO2,Nitrogen Dioxide,2026-03-09 14:00:00,29.0
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,NO2,Nitrogen Dioxide,2026-03-09 15:00:00,29.0
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,NO2,Nitrogen Dioxide,2026-03-09 16:00:00,55.0
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,NO2,Nitrogen Dioxide,2026-03-09 17:00:00,44.0
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,NO2,Nitrogen Dioxide,2026-03-09 18:00:00,51.0
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,NO2,Nitrogen Dioxide,2026-03-09 19:00:00,46.0
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,NO2,Nitrogen Dioxide,2026-03-09 20:00:00,40.0
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,NO2,Nitrogen Dioxide,2026-03-09 21:00:00,42.0
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,NO2,Nitrogen Dioxide,2026-03-09 22:00:00,33.0
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,NO2,Nitrogen Dioxide,2026-03-09 23:00:00,39.0
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-08 00:00:00,33.6
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-08 01:00:00,20.9
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-08 02:00:00,19.6
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-08 03:00:00,17.6
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-08 04:00:00,16.8
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-08 05:00:00,13.8
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-08 06:00:00,14.4
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-08 07:00:00,13.5
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-08 08:00:00,17.8
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-08 09:00:00,20.2
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-08 10:00:00,24.9
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-08 11:00:00,30.7
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-08 12:00:00,30.1
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-08 13:00:00,35.0
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-08 14:00:00,28.6
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-08 15:00:00,32.9
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-08 16:00:00,31.9
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-08 17:00:00,35.2
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-08 18:00:00,32.4
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-08 19:00:00,36.1
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-08 20:00:00,38.6
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-08 21:00:00,38.9
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-08 22:00:00,40.0
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-08 23:00:00,38.2
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-09 00:00:00,39.8
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-09 01:00:00,45.1
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-09 02:00:00,45.3
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-09 03:00:00,46.0
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-09 04:00:00,44.8
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-09 05:00:00,38.1
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-09 06:00:00,35.4
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-09 07:00:00,33.0
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-09 08:00:00,35.7
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-09 09:00:00,36.1
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-09 10:00:00,36.7
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-09 11:00:00,36.0
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-09 12:00:00,29.6
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-09 13:00:00,32.0
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-09 14:00:00,25.6
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-09 15:00:00,27.2
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-09 16:00:00,28.2
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-09 17:00:00,26.8
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-09 18:00:00,31.8
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-09 19:00:00,31.6
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-09 20:00:00,34.0
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-09 21:00:00,34.4
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-09 22:00:00,29.1
Greenwich,Greenwich - Trafalgar Road (Hoskins St),GN5,Roadside,PM10,PM10 Particulate,2026-03-09 23:00:00,26.9
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-08 00:00:00,32.2
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-08 01:00:00,21.4
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-08 02:00:00,17.5
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-08 03:00:00,14.3
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-08 04:00:00,12.7
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-08 05:00:00,13.8
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-08 06:00:00,16.6
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-08 07:00:00,19.0
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-08 08:00:00,21.5
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-08 09:00:00,24.2
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-08 10:00:00,27.3
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-08 11:00:00,32.1
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-08 12:00:00,29.8
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-08 13:00:00,35.2
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-08 14:00:00,38.3
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-08 15:00:00,45.3
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-08 16:00:00,52.9
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-08 17:00:00,47.8
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-08 18:00:00,37.1
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-08 19:00:00,39.3
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-08 20:00:00,34.0
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-08 21:00:00,28.1
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-08 22:00:00,34.6
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-08 23:00:00,18.0
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-09 00:00:00,22.6
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-09 01:00:00,13.0
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-09 02:00:00,13.4
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-09 03:00:00,11.9
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-09 04:00:00,15.3
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-09 05:00:00,22.0
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-09 06:00:00,25.3
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-09 07:00:00,32.9
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-09 08:00:00,24.9
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-09 09:00:00,25.9
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-09 10:00:00,27.6
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-09 11:00:00,30.7
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-09 12:00:00,37.7
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-09 13:00:00,38.2
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-09 14:00:00,46.7
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-09 15:00:00,38.2
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-09 16:00:00,40.1
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-09 17:00:00,39.2
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-09 18:00:00,41.7
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-09 19:00:00,50.5
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-09 20:00:00,49.6
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-09 21:00:00,48.8
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-09 22:00:00,34.9
Greenwich,Greenwich - Tunnel Avenue,TL4,Roadside,NO2,Nitrogen Dioxide,2026-03-09 23:00:00,34.2
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 00:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 01:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 02:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 03:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 04:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 05:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 06:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 07:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 08:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 09:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 10:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 11:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 12:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 13:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 14:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 15:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 16:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 17:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 18:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 19:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 20:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 21:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 22:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-08 23:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 00:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 01:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 02:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 03:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 04:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 05:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 06:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 07:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 08:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 09:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 10:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 11:00:00,16.2
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 12:00:00,11.1
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 13:00:00,10.6
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 14:00:00,10.2
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 15:00:00,16.1
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 16:00:00,17.6
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 17:00:00,22.8
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 18:00:00,31.1
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 19:00:00,48.1
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 20:00:00,28.7
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 21:00:00,30.3
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 22:00:00,28.4
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,NO2,Nitrogen Dioxide,2026-03-09 23:00:00,20.8
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-08 00:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-08 01:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-08 02:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-08 03:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-08 04:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-08 05:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-08 06:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-08 07:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-08 08:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-08 09:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-08 10:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-08 11:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-08 12:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-08 13:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-08 14:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-08 15:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-08 16:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-08 17:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-08 18:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-08 19:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-08 20:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-08 21:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-08 22:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-08 23:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-09 00:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-09 01:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-09 02:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-09 03:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-09 04:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-09 05:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-09 06:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-09 07:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-09 08:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-09 09:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-09 10:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-09 11:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-09 12:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-09 13:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-09 14:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-09 15:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-09 16:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-09 17:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-09 18:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-09 19:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-09 20:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-09 21:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-09 22:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,O3,Ozone,2026-03-09 23:00:00,
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,PM10,PM10 Particulate,2026-03-08 00:00:00,32.6
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,PM10,PM10 Particulate,2026-03-08 01:00:00,21.7
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,PM10,PM10 Particulate,2026-03-08 02:00:00,19.6
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,PM10,PM10 Particulate,2026-03-08 03:00:00,17.6
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,PM10,PM10 Particulate,2026-03-08 04:00:00,14.9
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,PM10,PM10 Particulate,2026-03-08 05:00:00,10.8
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,PM10,PM10 Particulate,2026-03-08 06:00:00,12.7
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,PM10,PM10 Particulate,2026-03-08 07:00:00,14.6
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,PM10,PM10 Particulate,2026-03-08 08:00:00,19.3
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,PM10,PM10 Particulate,2026-03-08 09:00:00,23.4
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,PM10,PM10 Particulate,2026-03-08 10:00:00,27.5
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,PM10,PM10 Particulate,2026-03-08 11:00:00,29.4
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,PM10,PM10 Particulate,2026-03-08 12:00:00,37.1
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,PM10,PM10 Particulate,2026-03-08 13:00:00,40.5
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,PM10,PM10 Particulate,2026-03-08 14:00:00,37.5
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,PM10,PM10 Particulate,2026-03-08 15:00:00,40.4
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,PM10,PM10 Particulate,2026-03-08 16:00:00,44.8
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,PM10,PM10 Particulate,2026-03-08 17:00:00,41.8
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,PM10,PM10 Particulate,2026-03-08 18:00:00,39.1
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,PM10,PM10 Particulate,2026-03-08 19:00:00,43.1
Greenwich,Greenwich - Westhorne Avenue,GR9,Roadside,PM10,PM10 Particulate,2026-03-08 20:00:00,44.4
